
Porownanie wszystkich wierszy z 0-ym
0.34343,-0.0685,0.0,-0.08
0.34343,-0.10959,0.0,-0.16
0.34343,0.10958,0.0,-0.24
0.34343,-0.15069,0.0,-0.2
0.34343,0.04109,0.0,0.16
0.34343,-0.0548,0.0,-0.08
0.39394,-0.13699,0.0,-0.35999
0.39394,-0.12329,0.0,-0.04
0.39394,-0.0411,0.0,-0.12
0.39394,0.02739,0.0,-0.16
0.39394,0.06849,0.0,0.44001
0.39394,-0.0411,0.0,-0.04
0.44444,-0.15069,0.0,-0.59999
0.44444,0.0,0.0,-0.2
0.44444,0.05479,0.0,0.48001
0.44444,-0.12329,0.0,-0.35999
0.44444,0.12328,0.0,-0.24
0.44444,0.0,0.0,-0.12
0.49495,-0.10959,0.0,-0.08
0.49495,-0.09589,0.0,-0.04
0.49495,-0.0411,0.0,-0.27999
0.49495,0.02739,0.0,0.24
0.49495,0.10958,0.0,-0.47999
0.49495,-0.0137,0.0,-0.35999
0.54545,-0.09589,0.0,0.08
0.54545,-0.0274,0.0,0.63999
0.54545,-0.15069,0.0,-0.63999
0.54545,0.01369,0.0,0.36001
0.54545,0.0,0.0,0.2
0.54545,0.13699,0.0,0.04
0.59596,0.04109,0.0,0.32001
0.59596,-0.0274,0.0,0.36001
0.59596,-0.16439,0.0,-0.24
0.59596,0.0,0.0,-0.51999
0.59596,0.08219,0.0,-0.16
0.59596,-0.0548,0.0,0.0
0.64646,-0.0137,0.0,0.0
0.64646,-0.15069,0.0,-0.67999
0.64646,-0.10959,0.0,-0.47999
0.64646,0.15068,0.0,-0.27999
0.64646,-0.0274,0.0,0.08
0.64646,0.13699,0.0,0.40001
0.69697,0.09589,0.0,-0.08
0.69697,0.13699,0.0,-0.2
0.69697,-0.13699,0.0,0.04
0.69697,-0.0137,0.0,0.48001
0.69697,-0.0274,0.0,-0.35999
0.69697,-0.12329,0.0,0.08
0.74747,-0.0548,0.0,0.28
0.74747,0.08219,0.0,-0.39999
0.74747,-0.09589,0.0,0.0
0.74747,-0.09589,0.0,-0.63999
0.74747,0.06849,0.0,-0.12
0.74747,-0.12329,0.0,0.2
0.79798,-0.10959,0.0,0.16
0.79798,0.06849,0.0,0.2
0.79798,-0.0685,0.0,-0.47999
0.79798,-0.10959,0.0,0.12
0.79798,0.08219,0.0,0.04
0.79798,-0.0274,0.0,0.04
0.84848,-0.15069,0.0,-0.47999
0.84848,-0.0411,0.0,0.36001
0.84848,-0.10959,0.0,-0.59999
0.84848,-0.0137,0.0,0.24
0.84848,0.08219,0.0,0.0
0.84848,0.08219,0.0,-0.04
0.89899,-0.13699,0.0,-0.16
0.89899,0.02739,0.0,-0.27999
0.89899,-0.0274,0.0,-0.43999
0.89899,-0.10959,0.0,0.16
0.89899,-0.0274,0.0,0.04
0.89899,0.12328,0.0,0.28
0.94949,0.01369,0.0,0.16
0.94949,-0.13699,0.0,-0.47999
0.94949,-0.0411,0.0,0.24
0.94949,0.12328,0.0,0.24
0.94949,-0.0822,0.0,0.08
0.94949,0.08219,0.0,-0.16
1.0,0.15068,0.0,0.44001
1.0,-0.0548,0.0,0.04
1.0,-0.13699,0.0,-0.2
1.0,0.10958,0.0,0.12
1.0,-0.0822,0.0,-0.24
1.0,-0.15069,0.0,-0.27999

Porownanie wszystkich wierszy z 2-ym
0.0,0.34117,-0.99855,-0.2353
0.0,0.85882,0.0,0.5
0.0,0.0,0.0,0.0
0.0,0.25882,-1.0,-0.17648
0.0,0.52941,-0.9981,0.29411
0.0,0.78823,-0.99882,0.64706
-0.0101,0.8,0.0,0.52941
-0.0101,0.94117,0.0,0.97059
-0.0101,0.9647,0.0,0.58824
-0.0101,0.89412,0.0,0.82353
-0.0101,0.89412,0.0,0.14705
-0.0101,0.78823,0.0,0.7647
-0.09091,0.81176,0.0,0.55882
-0.09091,0.88235,0.0,0.44118
-0.09091,0.94117,0.0,0.5
-0.09091,0.76471,0.0,0.29411
-0.09091,0.8353,0.0,0.17646
-0.09091,1.0,0.0,0.82353
-0.14141,0.9647,0.0,0.64706
-0.14141,0.72941,0.0,0.67647
-0.14141,0.78823,0.0,0.73529
-0.14141,0.95294,0.0,0.67647
-0.14141,0.88235,0.0,0.44118
-0.14141,0.87058,0.0,0.38235
-0.19192,0.76471,0.0,0.38235
-0.19192,0.84706,0.0,0.67647
-0.19192,0.97647,0.0,0.32353
-0.19192,0.8,0.0,0.32353
-0.19192,0.89412,0.0,0.58824
-0.19192,0.94117,0.0,0.20587
-0.24242,0.9647,0.0,0.55882
-0.24242,0.98823,0.0,0.70588
-0.24242,0.91765,0.0,0.61765
-0.24242,0.75294,0.0,0.38235
-0.24242,0.89412,0.0,0.35294
-0.24242,0.81176,0.0,0.82353
-0.29293,0.88235,0.0,0.7647
-0.29293,0.81176,0.0,0.70588
-0.29293,0.98823,0.0,0.52941
-0.29293,0.78823,0.0,0.41176
-0.29293,0.9647,0.0,0.61765
-0.29293,0.89412,0.0,0.5
-0.34343,0.91765,0.0,0.55882
-0.34343,0.95294,0.0,0.61765
-0.34343,0.76471,0.0,0.67647
-0.34343,0.98823,0.0,0.64706
-0.34343,0.82353,0.0,0.38235
-0.34343,0.90588,0.0,0.55882
-0.39394,0.97647,0.0,0.7647
-0.39394,0.9647,0.0,0.52941
-0.39394,0.89412,0.0,0.58824
-0.39394,0.8353,0.0,0.61765
-0.39394,0.8,0.0,0.17646
-0.39394,0.89412,0.0,0.52941
-0.44444,0.98823,0.0,0.94118
-0.44444,0.85882,0.0,0.64706
-0.44444,0.81176,0.0,0.14705
-0.44444,0.9647,0.0,0.7647
-0.44444,0.75294,0.0,0.67647
-0.44444,0.85882,0.0,0.58824
-0.49495,0.95294,0.0,0.55882
-0.49495,0.94117,0.0,0.52941
-0.49495,0.89412,0.0,0.70588
-0.49495,0.8353,0.0,0.32353
-0.49495,0.76471,0.0,0.85294
-0.49495,0.87058,0.0,0.7647
-0.54545,0.94117,0.0,0.44118
-0.54545,0.88235,0.0,0.02941
-0.54545,0.98823,0.0,0.97059
-0.54545,0.84706,0.0,0.23528
-0.54545,0.85882,0.0,0.35294
-0.54545,0.74117,0.0,0.47059
-0.59596,0.82353,0.0,0.2647
-0.59596,0.88235,0.0,0.23528
-0.59596,1.0,0.0,0.67647
-0.59596,0.85882,0.0,0.88235
-0.59596,0.78823,0.0,0.61765
-0.59596,0.90588,0.0,0.5
-0.64646,0.87058,0.0,0.5
-0.64646,0.98823,0.0,1.0
-0.64646,0.95294,0.0,0.85294
-0.64646,0.72941,0.0,0.70588
-0.64646,0.88235,0.0,0.44118
-0.64646,0.74117,0.0,0.20587
-0.69697,0.77647,0.0,0.55882
-0.69697,0.74117,0.0,0.64706
-0.69697,0.97647,0.0,0.47059
-0.69697,0.87058,0.0,0.14705
-0.69697,0.88235,0.0,0.7647
-0.69697,0.9647,0.0,0.44118
-0.74747,0.90588,0.0,0.29411
-0.74747,0.78823,0.0,0.79411
-0.74747,0.94117,0.0,0.5
-0.74747,0.94117,0.0,0.97059
-0.74747,0.8,0.0,0.58824
-0.74747,0.9647,0.0,0.35294
-0.79798,0.95294,0.0,0.38235
-0.79798,0.8,0.0,0.35294
-0.79798,0.91765,0.0,0.85294
-0.79798,0.95294,0.0,0.41176
-0.79798,0.78823,0.0,0.47059
-0.79798,0.88235,0.0,0.47059
-0.84848,0.98823,0.0,0.85294
-0.84848,0.89412,0.0,0.23528
-0.84848,0.95294,0.0,0.94118
-0.84848,0.87058,0.0,0.32353
-0.84848,0.78823,0.0,0.5
-0.84848,0.78823,0.0,0.52941
-0.89899,0.97647,0.0,0.61765
-0.89899,0.8353,0.0,0.70588
-0.89899,0.88235,0.0,0.82353
-0.89899,0.95294,0.0,0.38235
-0.89899,0.88235,0.0,0.47059
-0.89899,0.75294,0.0,0.29411
-0.94949,0.84706,0.0,0.38235
-0.94949,0.97647,0.0,0.85294
-0.94949,0.89412,0.0,0.32353
-0.94949,0.75294,0.0,0.32353
-0.94949,0.92941,0.0,0.44118
-0.94949,0.78823,0.0,0.61765
-1.0,0.72941,0.0,0.17646
-1.0,0.90588,0.0,0.47059
-1.0,0.97647,0.0,0.64706
-1.0,0.76471,0.0,0.41176
-1.0,0.92941,0.0,0.67647
-1.0,0.98823,0.0,0.70588

Porownanie wszystkich wierszy z 3-ym
0.0,-0.11111,-0.00145,0.05
0.0,-0.80952,-1.0,-0.575
0.0,0.3492,-1.0,-0.15001
0.0,0.0,0.0,0.0
0.0,-0.36508,-0.0019,-0.4
0.0,-0.71428,-0.00118,-0.7
0.0101,-0.73016,-1.0,-0.6
0.0101,-0.92063,-1.0,-0.975
0.0101,-0.95237,-1.0,-0.65001
0.0101,-0.85715,-1.0,-0.85
0.0101,-0.85715,-1.0,-0.275
0.0101,-0.71428,-1.0,-0.8
0.09091,-0.74603,-1.0,-0.625
0.09091,-0.84127,-1.0,-0.52501
0.09091,-0.92063,-1.0,-0.575
0.09091,-0.68255,-1.0,-0.4
0.09091,-0.77779,-1.0,-0.3
0.09091,-1.0,-1.0,-0.85
0.14141,-0.95237,-1.0,-0.7
0.14141,-0.63492,-1.0,-0.725
0.14141,-0.71428,-1.0,-0.775
0.14141,-0.93651,-1.0,-0.725
0.14141,-0.84127,-1.0,-0.52501
0.14141,-0.82539,-1.0,-0.475
0.19192,-0.68255,-1.0,-0.475
0.19192,-0.79365,-1.0,-0.725
0.19192,-0.96825,-1.0,-0.42501
0.19192,-0.73016,-1.0,-0.42501
0.19192,-0.85715,-1.0,-0.65001
0.19192,-0.92063,-1.0,-0.32499
0.24242,-0.95237,-1.0,-0.625
0.24242,-0.98412,-1.0,-0.75
0.24242,-0.88889,-1.0,-0.67501
0.24242,-0.66667,-1.0,-0.475
0.24242,-0.85715,-1.0,-0.45
0.24242,-0.74603,-1.0,-0.85
0.29293,-0.84127,-1.0,-0.8
0.29293,-0.74603,-1.0,-0.75
0.29293,-0.98412,-1.0,-0.6
0.29293,-0.71428,-1.0,-0.5
0.29293,-0.95237,-1.0,-0.67501
0.29293,-0.85715,-1.0,-0.575
0.34343,-0.88889,-1.0,-0.625
0.34343,-0.93651,-1.0,-0.67501
0.34343,-0.68255,-1.0,-0.725
0.34343,-0.98412,-1.0,-0.7
0.34343,-0.76191,-1.0,-0.475
0.34343,-0.87301,-1.0,-0.625
0.39394,-0.96825,-1.0,-0.8
0.39394,-0.95237,-1.0,-0.6
0.39394,-0.85715,-1.0,-0.65001
0.39394,-0.77779,-1.0,-0.67501
0.39394,-0.73016,-1.0,-0.3
0.39394,-0.85715,-1.0,-0.6
0.44444,-0.98412,-1.0,-0.95
0.44444,-0.80952,-1.0,-0.7
0.44444,-0.74603,-1.0,-0.275
0.44444,-0.95237,-1.0,-0.8
0.44444,-0.66667,-1.0,-0.725
0.44444,-0.80952,-1.0,-0.65001
0.49495,-0.93651,-1.0,-0.625
0.49495,-0.92063,-1.0,-0.6
0.49495,-0.85715,-1.0,-0.75
0.49495,-0.77779,-1.0,-0.42501
0.49495,-0.68255,-1.0,-0.875
0.49495,-0.82539,-1.0,-0.8
0.54545,-0.92063,-1.0,-0.52501
0.54545,-0.84127,-1.0,-0.17501
0.54545,-0.98412,-1.0,-0.975
0.54545,-0.79365,-1.0,-0.34999
0.54545,-0.80952,-1.0,-0.45
0.54545,-0.65079,-1.0,-0.55001
0.59596,-0.76191,-1.0,-0.375
0.59596,-0.84127,-1.0,-0.34999
0.59596,-1.0,-1.0,-0.725
0.59596,-0.80952,-1.0,-0.9
0.59596,-0.71428,-1.0,-0.67501
0.59596,-0.87301,-1.0,-0.575
0.64646,-0.82539,-1.0,-0.575
0.64646,-0.98412,-1.0,-1.0
0.64646,-0.93651,-1.0,-0.875
0.64646,-0.63492,-1.0,-0.75
0.64646,-0.84127,-1.0,-0.52501
0.64646,-0.65079,-1.0,-0.32499
0.69697,-0.69841,-1.0,-0.625
0.69697,-0.65079,-1.0,-0.7
0.69697,-0.96825,-1.0,-0.55001
0.69697,-0.82539,-1.0,-0.275
0.69697,-0.84127,-1.0,-0.8
0.69697,-0.95237,-1.0,-0.52501
0.74747,-0.87301,-1.0,-0.4
0.74747,-0.71428,-1.0,-0.82499
0.74747,-0.92063,-1.0,-0.575
0.74747,-0.92063,-1.0,-0.975
0.74747,-0.73016,-1.0,-0.65001
0.74747,-0.95237,-1.0,-0.45
0.79798,-0.93651,-1.0,-0.475
0.79798,-0.73016,-1.0,-0.45
0.79798,-0.88889,-1.0,-0.875
0.79798,-0.93651,-1.0,-0.5
0.79798,-0.71428,-1.0,-0.55001
0.79798,-0.84127,-1.0,-0.55001
0.84848,-0.98412,-1.0,-0.875
0.84848,-0.85715,-1.0,-0.34999
0.84848,-0.93651,-1.0,-0.95
0.84848,-0.82539,-1.0,-0.42501
0.84848,-0.71428,-1.0,-0.575
0.84848,-0.71428,-1.0,-0.6
0.89899,-0.96825,-1.0,-0.67501
0.89899,-0.77779,-1.0,-0.75
0.89899,-0.84127,-1.0,-0.85
0.89899,-0.93651,-1.0,-0.475
0.89899,-0.84127,-1.0,-0.55001
0.89899,-0.66667,-1.0,-0.4
0.94949,-0.79365,-1.0,-0.475
0.94949,-0.96825,-1.0,-0.875
0.94949,-0.85715,-1.0,-0.42501
0.94949,-0.66667,-1.0,-0.42501
0.94949,-0.90476,-1.0,-0.52501
0.94949,-0.71428,-1.0,-0.67501
1.0,-0.63492,-1.0,-0.3
1.0,-0.87301,-1.0,-0.55001
1.0,-0.96825,-1.0,-0.7
1.0,-0.68255,-1.0,-0.5
1.0,-0.90476,-1.0,-0.725
1.0,-0.98412,-1.0,-0.75

Porownanie wszystkich wierszy z 4-ym
0.0,-0.35556,-0.00045,-0.75
0.0,0.62222,1.0,0.29167
0.0,-1.0,1.0,-0.41665
0.0,-0.51112,-0.0019,-0.66667
0.0,0.0,0.0,0.0
0.0,0.48888,-0.00072,0.5
-0.0101,0.51112,1.0,0.33333
-0.0101,0.77778,1.0,0.95833
-0.0101,0.82221,1.0,0.41668
-0.0101,0.6889,1.0,0.75
-0.0101,0.6889,1.0,-0.20833
-0.0101,0.48888,1.0,0.66667
-0.09091,0.53333,1.0,0.375
-0.09091,0.66667,1.0,0.20835
-0.09091,0.77778,1.0,0.29167
-0.09091,0.44446,1.0,0.0
-0.09091,0.5778,1.0,-0.16667
-0.09091,0.8889,1.0,0.75
-0.14141,0.82221,1.0,0.5
-0.14141,0.37778,1.0,0.54167
-0.14141,0.48888,1.0,0.625
-0.14141,0.80001,1.0,0.54167
-0.14141,0.66667,1.0,0.20835
-0.14141,0.64444,1.0,0.125
-0.19192,0.44446,1.0,0.125
-0.19192,0.6,1.0,0.54167
-0.19192,0.84444,1.0,0.04168
-0.19192,0.51112,1.0,0.04168
-0.19192,0.6889,1.0,0.41668
-0.19192,0.77778,1.0,-0.12502
-0.24242,0.82221,1.0,0.375
-0.24242,0.86666,1.0,0.58333
-0.24242,0.73334,1.0,0.45835
-0.24242,0.42223,1.0,0.125
-0.24242,0.6889,1.0,0.08333
-0.24242,0.53333,1.0,0.75
-0.29293,0.66667,1.0,0.66667
-0.29293,0.53333,1.0,0.58333
-0.29293,0.86666,1.0,0.33333
-0.29293,0.48888,1.0,0.16667
-0.29293,0.82221,1.0,0.45835
-0.29293,0.6889,1.0,0.29167
-0.34343,0.73334,1.0,0.375
-0.34343,0.80001,1.0,0.45835
-0.34343,0.44446,1.0,0.54167
-0.34343,0.86666,1.0,0.5
-0.34343,0.55557,1.0,0.125
-0.34343,0.71111,1.0,0.375
-0.39394,0.84444,1.0,0.66667
-0.39394,0.82221,1.0,0.33333
-0.39394,0.6889,1.0,0.41668
-0.39394,0.5778,1.0,0.45835
-0.39394,0.51112,1.0,-0.16667
-0.39394,0.6889,1.0,0.33333
-0.44444,0.86666,1.0,0.91667
-0.44444,0.62222,1.0,0.5
-0.44444,0.53333,1.0,-0.20833
-0.44444,0.82221,1.0,0.66667
-0.44444,0.42223,1.0,0.54167
-0.44444,0.62222,1.0,0.41668
-0.49495,0.80001,1.0,0.375
-0.49495,0.77778,1.0,0.33333
-0.49495,0.6889,1.0,0.58333
-0.49495,0.5778,1.0,0.04168
-0.49495,0.44446,1.0,0.79167
-0.49495,0.64444,1.0,0.66667
-0.54545,0.77778,1.0,0.20835
-0.54545,0.66667,1.0,-0.37498
-0.54545,0.86666,1.0,0.95833
-0.54545,0.6,1.0,-0.08335
-0.54545,0.62222,1.0,0.08333
-0.54545,0.4,1.0,0.25002
-0.59596,0.55557,1.0,-0.04167
-0.59596,0.66667,1.0,-0.08335
-0.59596,0.8889,1.0,0.54167
-0.59596,0.62222,1.0,0.83333
-0.59596,0.48888,1.0,0.45835
-0.59596,0.71111,1.0,0.29167
-0.64646,0.64444,1.0,0.29167
-0.64646,0.86666,1.0,1.0
-0.64646,0.80001,1.0,0.79167
-0.64646,0.37778,1.0,0.58333
-0.64646,0.66667,1.0,0.20835
-0.64646,0.4,1.0,-0.12502
-0.69697,0.46667,1.0,0.375
-0.69697,0.4,1.0,0.5
-0.69697,0.84444,1.0,0.25002
-0.69697,0.64444,1.0,-0.20833
-0.69697,0.66667,1.0,0.66667
-0.69697,0.82221,1.0,0.20835
-0.74747,0.71111,1.0,0.0
-0.74747,0.48888,1.0,0.70832
-0.74747,0.77778,1.0,0.29167
-0.74747,0.77778,1.0,0.95833
-0.74747,0.51112,1.0,0.41668
-0.74747,0.82221,1.0,0.08333
-0.79798,0.80001,1.0,0.125
-0.79798,0.51112,1.0,0.08333
-0.79798,0.73334,1.0,0.79167
-0.79798,0.80001,1.0,0.16667
-0.79798,0.48888,1.0,0.25002
-0.79798,0.66667,1.0,0.25002
-0.84848,0.86666,1.0,0.79167
-0.84848,0.6889,1.0,-0.08335
-0.84848,0.80001,1.0,0.91667
-0.84848,0.64444,1.0,0.04168
-0.84848,0.48888,1.0,0.29167
-0.84848,0.48888,1.0,0.33333
-0.89899,0.84444,1.0,0.45835
-0.89899,0.5778,1.0,0.58333
-0.89899,0.66667,1.0,0.75
-0.89899,0.80001,1.0,0.125
-0.89899,0.66667,1.0,0.25002
-0.89899,0.42223,1.0,0.0
-0.94949,0.6,1.0,0.125
-0.94949,0.84444,1.0,0.79167
-0.94949,0.6889,1.0,0.04168
-0.94949,0.42223,1.0,0.04168
-0.94949,0.75556,1.0,0.20835
-0.94949,0.48888,1.0,0.45835
-1.0,0.37778,1.0,-0.16667
-1.0,0.71111,1.0,0.25002
-1.0,0.84444,1.0,0.5
-1.0,0.44446,1.0,0.16667
-1.0,0.75556,1.0,0.54167
-1.0,0.86666,1.0,0.58333

Porownanie wszystkich wierszy z 5-ym
0.0,0.56716,-0.00027,1.0
0.0,-0.08956,-1.0,0.16666
0.0,1.0,-1.0,0.73332
0.0,0.67165,0.00118,0.93334
0.0,0.32835,-0.00072,0.4
0.0,0.0,0.0,0.0
0.0101,-0.01494,-1.0,0.13334
0.0101,-0.19404,-1.0,-0.36666
0.0101,-0.22388,-1.0,0.06666
0.0101,-0.13434,-1.0,-0.2
0.0101,-0.13434,-1.0,0.56666
0.0101,0.0,-1.0,-0.13334
0.09091,-0.02985,-1.0,0.1
0.09091,-0.11941,-1.0,0.23332
0.09091,-0.19404,-1.0,0.16666
0.09091,0.02983,-1.0,0.4
0.09091,-0.05972,-1.0,0.53334
0.09091,-0.26867,-1.0,-0.2
0.14141,-0.22388,-1.0,0.0
0.14141,0.07462,-1.0,-0.03334
0.14141,0.0,-1.0,-0.1
0.14141,-0.20897,-1.0,-0.03334
0.14141,-0.11941,-1.0,0.23332
0.14141,-0.10448,-1.0,0.3
0.19192,0.02983,-1.0,0.3
0.19192,-0.07463,-1.0,-0.03334
0.19192,-0.23881,-1.0,0.36666
0.19192,-0.01494,-1.0,0.36666
0.19192,-0.13434,-1.0,0.06666
0.19192,-0.19404,-1.0,0.50002
0.24242,-0.22388,-1.0,0.1
0.24242,-0.25373,-1.0,-0.06666
0.24242,-0.16419,-1.0,0.03332
0.24242,0.04477,-1.0,0.3
0.24242,-0.13434,-1.0,0.33334
0.24242,-0.02985,-1.0,-0.2
0.29293,-0.11941,-1.0,-0.13334
0.29293,-0.02985,-1.0,-0.06666
0.29293,-0.25373,-1.0,0.13334
0.29293,0.0,-1.0,0.26666
0.29293,-0.22388,-1.0,0.03332
0.29293,-0.13434,-1.0,0.16666
0.34343,-0.16419,-1.0,0.1
0.34343,-0.20897,-1.0,0.03332
0.34343,0.02983,-1.0,-0.03334
0.34343,-0.25373,-1.0,0.0
0.34343,-0.04479,-1.0,0.3
0.34343,-0.14926,-1.0,0.1
0.39394,-0.23881,-1.0,-0.13334
0.39394,-0.22388,-1.0,0.13334
0.39394,-0.13434,-1.0,0.06666
0.39394,-0.05972,-1.0,0.03332
0.39394,-0.01494,-1.0,0.53334
0.39394,-0.13434,-1.0,0.13334
0.44444,-0.25373,-1.0,-0.33334
0.44444,-0.08956,-1.0,0.0
0.44444,-0.02985,-1.0,0.56666
0.44444,-0.22388,-1.0,-0.13334
0.44444,0.04477,-1.0,-0.03334
0.44444,-0.08956,-1.0,0.06666
0.49495,-0.20897,-1.0,0.1
