
Porownanie wszystkich wierszy z 0-ym
0.01176,7.0e-05,-0.16667
0.01176,2.0e-05,-0.11111
0.01176,0.00025,-0.13889
0.01176,-7.0e-05,0.16667
0.01176,-0.00053,0.27778
0.01176,0.00014,0.11111
0.02353,0.0004,0.05556
0.02353,-0.00016,0.19445
0.02353,5.0e-05,0.47222
0.02353,0.00029,0.33334
0.02353,0.00031,-0.02778
0.02353,0.00037,0.16667
0.03529,-0.00021,0.25
0.03529,0.00035,0.27778
0.03529,0.00047,0.22222
0.03529,0.00036,0.16667
0.03529,0.00037,0.05556
0.03529,0.00061,0.19445
0.03529,-0.00013,0.36111
0.03529,0.00025,0.44445
0.04706,0.00013,0.25
0.04706,0.00056,0.41667
0.04706,0.0012,0.19445
0.04706,0.0001,-0.02778
0.04706,-0.00013,-0.11111
0.04706,0.00038,0.13889
0.04706,2.0e-05,0.38889
0.04706,0.0005,0.41667
0.05882,0.0004,0.27778
0.05882,0.00033,0.36111
0.05882,0.00032,-0.13889
0.05882,0.00027,0.30556
0.05882,0.00024,0.30556
0.05882,0.00056,-0.13889
0.05882,0.00016,0.58333
0.07059,0.00038,0.13889
0.07059,0.00024,0.36111
0.08235,0.0004,0.25
0.08235,0.00081,0.19445
0.08235,0.00043,-0.02778
0.09412,0.00118,0.5
0.09412,-0.00017,0.33334
0.09412,0.00035,0.30556
0.09412,0.00057,0.25
0.10588,0.0008,0.22222
0.10588,0.00068,0.55555
0.10588,0.00055,0.11111
0.10588,0.00077,0.0
0.10588,0.00083,0.47222
0.10588,0.00071,0.44445
0.10588,0.00094,0.22222
0.10588,0.00085,0.63889
0.10588,0.0006,0.27778
0.10588,0.00101,0.30556
0.11765,0.00057,0.75
0.11765,0.00043,0.55555
0.11765,0.00076,0.36111
0.11765,0.00051,0.05556
0.11765,0.00063,0.05556
0.11765,0.00102,0.36111
0.11765,0.0009,0.0
0.11765,0.00117,0.36111
0.11765,0.0002,0.33334
0.11765,0.00053,0.33334
0.12941,0.00063,0.30556
0.12941,0.00093,0.63889
0.12941,0.00071,0.41667
0.12941,0.00092,0.47222
0.12941,0.0009,0.05556
0.14118,1.0,0.30556
0.14118,0.00072,-0.05556
0.14118,0.00089,0.16667
0.14118,0.0014,0.44445
0.14118,0.00059,0.22222
0.15294,0.00057,0.13889
0.15294,0.00051,0.41667
0.15294,0.00086,0.55555
0.16471,0.00109,0.11111
0.16471,0.00105,0.19445
0.16471,0.00128,0.47222
0.16471,0.0004,0.61111
0.17647,0.00112,0.52778
0.17647,0.00134,0.41667
0.18824,0.00103,0.25
0.18824,0.00184,0.11111
0.18824,0.00121,0.63889
0.18824,0.00143,0.0
0.2,0.00147,0.27778
0.2,0.00126,0.44445
0.2,0.00184,0.47222
0.2,0.00109,0.61111
0.2,0.001,0.22222
0.21176,0.00146,0.02778
0.21176,0.00156,0.19445
0.21176,0.00118,0.38889
0.21176,0.00129,0.08333
0.21176,0.00106,0.33334
0.21176,0.00091,0.05556
0.21176,0.00095,0.19445
0.21176,0.00103,0.30556
0.21176,0.00171,0.27778
0.21176,0.96993,0.16667
0.22353,0.00088,0.25
0.23529,0.00097,0.41667
0.23529,0.0014,0.5
0.23529,0.00169,0.13889
0.23529,0.00169,0.38889
0.23529,0.0014,-0.02778
0.24706,0.00121,0.41667
0.24706,0.0013,0.13889
0.24706,0.00198,0.47222
0.24706,0.00078,0.5
0.25882,0.00102,0.16667
0.25882,0.00129,0.58333
0.25882,0.00127,0.33334
0.27059,0.00153,0.61111
0.27059,0.00188,0.13889
0.27059,0.0016,0.11111
0.47059,0.96923,0.5
0.65882,0.96967,1.0
0.74118,0.97107,0.94444
1.0,0.92163,0.77778

Porownanie wszystkich wierszy z 2-ym
0.0119,0.00062,-0.16217
0.0119,0.00053,-0.02703
0.0,0.0,0.0
0.0,0.00044,-0.13514
0.0,0.00046,0.13514
0.0,0.00051,0.08108
0.0,0.00028,0.10811
0.0,0.0006,-0.18919
0.0,0.00106,-0.2973
0.0,0.00039,-0.13514
-0.01191,0.00013,-0.08109
-0.01191,0.00069,-0.21622
-0.01191,0.00048,-0.48649
-0.01191,0.00024,-0.35136
-0.01191,0.00022,0.0
-0.01191,0.00016,-0.18919
-0.02381,0.00074,-0.27027
-0.02381,0.00018,-0.2973
-0.02381,6.0e-05,-0.24324
-0.02381,0.00017,-0.18919
-0.02381,0.00016,-0.08109
-0.02381,-8.0e-05,-0.21622
-0.02381,0.00066,-0.37838
-0.02381,0.00028,-0.45947
-0.03572,0.0004,-0.27027
-0.03572,-3.0e-05,-0.43244
-0.03572,-0.00067,-0.21622
-0.03572,0.00043,0.0
-0.03572,0.00066,0.08108
-0.03572,0.00015,-0.16217
-0.03572,0.00051,-0.40541
-0.03572,3.0e-05,-0.43244
-0.04762,0.00013,-0.2973
-0.04762,0.0002,-0.37838
-0.04762,0.00021,0.10811
-0.04762,0.00026,-0.32433
-0.04762,0.00029,-0.32433
-0.04762,-3.0e-05,0.10811
-0.04762,0.00037,-0.59459
-0.05953,0.00015,-0.16217
-0.05953,0.00029,-0.37838
-0.07143,0.00013,-0.27027
-0.07143,-0.00028,-0.21622
-0.07143,0.0001,0.0
-0.08334,-0.00065,-0.51351
-0.08334,0.0007,-0.35136
-0.08334,0.00018,-0.32433
-0.08334,-4.0e-05,-0.27027
-0.09524,-0.00027,-0.24324
-0.09524,-0.00015,-0.56756
-0.09524,-2.0e-05,-0.13514
-0.09524,-0.00024,-0.02703
-0.09524,-0.0003,-0.48649
-0.09524,-0.00018,-0.45947
-0.09524,-0.00041,-0.24324
-0.09524,-0.00032,-0.64865
-0.09524,-7.0e-05,-0.2973
-0.09524,-0.00048,-0.32433
-0.10715,-4.0e-05,-0.75676
-0.10715,0.0001,-0.56756
-0.10715,-0.00023,-0.37838
-0.10715,2.0e-05,-0.08109
-0.10715,-0.0001,-0.08109
-0.10715,-0.00049,-0.37838
-0.10715,-0.00037,-0.02703
-0.10715,-0.00064,-0.37838
-0.10715,0.00033,-0.35136
-0.10715,0.0,-0.35136
-0.11905,-0.0001,-0.32433
-0.11905,-0.0004,-0.64865
-0.11905,-0.00018,-0.43244
-0.11905,-0.00039,-0.48649
-0.11905,-0.00037,-0.08109
-0.13096,-1.0,-0.32433
-0.13096,-0.00019,0.02703
-0.13096,-0.00036,-0.18919
-0.13096,-0.00087,-0.45947
-0.13096,-6.0e-05,-0.24324
-0.14286,-4.0e-05,-0.16217
-0.14286,2.0e-05,-0.43244
-0.14286,-0.00033,-0.56756
-0.15477,-0.00056,-0.13514
-0.15477,-0.00052,-0.21622
-0.15477,-0.00075,-0.48649
-0.15477,0.00013,-0.62162
-0.16667,-0.00059,-0.54054
-0.16667,-0.00081,-0.43244
-0.17858,-0.0005,-0.27027
-0.17858,-0.00131,-0.13514
-0.17858,-0.00068,-0.64865
-0.17858,-0.0009,-0.02703
-0.19048,-0.00094,-0.2973
-0.19048,-0.00073,-0.45947
-0.19048,-0.00131,-0.48649
-0.19048,-0.00056,-0.62162
-0.19048,-0.00047,-0.24324
-0.20238,-0.00093,-0.05406
-0.20238,-0.00103,-0.21622
-0.20238,-0.00065,-0.40541
-0.20238,-0.00076,-0.10811
-0.20238,-0.00053,-0.35136
-0.20238,-0.00038,-0.08109
-0.20238,-0.00042,-0.21622
-0.20238,-0.0005,-0.32433
-0.20238,-0.00118,-0.2973
-0.20238,-0.96991,-0.18919
-0.21429,-0.00035,-0.27027
-0.22619,-0.00044,-0.43244
-0.22619,-0.00087,-0.51351
-0.22619,-0.00116,-0.16217
-0.22619,-0.00116,-0.40541
-0.22619,-0.00087,0.0
-0.2381,-0.00068,-0.43244
-0.2381,-0.00077,-0.16217
-0.2381,-0.00145,-0.48649
-0.2381,-0.00025,-0.51351
-0.25,-0.00049,-0.18919
-0.25,-0.00076,-0.59459
-0.25,-0.00074,-0.35136
-0.26191,-0.001,-0.62162
-0.26191,-0.00135,-0.16217
-0.26191,-0.00107,-0.13514
-0.46429,-0.96921,-0.51351
-0.65476,-0.96965,-1.0
-0.7381,-0.97105,-0.94594
-1.0,-0.92159,-0.78379

Porownanie wszystkich wierszy z 3-ym
-0.0119,-0.00018,0.03125
-0.0119,-9.0e-05,-0.125
0.0,0.00044,-0.15626
0.0,0.0,0.0
0.0,-2.0e-05,-0.31251
0.0,-7.0e-05,-0.25001
0.0,0.00016,-0.28126
0.0,-0.00016,0.0625
0.0,-0.00062,0.1875
0.0,5.0e-05,0.0
0.01191,0.00031,-0.0625
0.01191,-0.00025,0.09375
0.01191,-4.0e-05,0.40625
0.01191,0.0002,0.25001
0.01191,0.00022,-0.15626
0.01191,0.00028,0.0625
0.02381,-0.0003,0.15624
0.02381,0.00026,0.1875
0.02381,0.00038,0.12499
0.02381,0.00027,0.0625
0.02381,0.00028,-0.0625
0.02381,0.00052,0.09375
0.02381,-0.00022,0.28125
0.02381,0.00016,0.37501
0.03572,4.0e-05,0.15624
0.03572,0.00047,0.34376
0.03572,0.00111,0.09375
0.03572,1.0e-05,-0.15626
0.03572,-0.00022,-0.25001
0.03572,0.00029,0.03125
0.03572,-7.0e-05,0.3125
0.03572,0.00041,0.34376
0.04762,0.00031,0.1875
0.04762,0.00024,0.28125
0.04762,0.00023,-0.28126
0.04762,0.00018,0.21875
0.04762,0.00015,0.21875
0.04762,0.00047,-0.28126
0.04762,7.0e-05,0.53124
0.05953,0.00029,0.03125
0.05953,0.00015,0.28125
0.07143,0.00031,0.15624
0.07143,0.00072,0.09375
0.07143,0.00034,-0.15626
0.08334,0.00109,0.43749
0.08334,-0.00026,0.25001
0.08334,0.00026,0.21875
0.08334,0.00048,0.15624
0.09524,0.00071,0.12499
0.09524,0.00059,0.49999
0.09524,0.00046,0.0
0.09524,0.00068,-0.125
0.09524,0.00074,0.40625
0.09524,0.00062,0.37501
0.09524,0.00085,0.12499
0.09524,0.00076,0.59375
0.09524,0.00051,0.1875
0.09524,0.00092,0.21875
0.10715,0.00048,0.71875
0.10715,0.00034,0.49999
0.10715,0.00067,0.28125
0.10715,0.00042,-0.0625
0.10715,0.00054,-0.0625
0.10715,0.00093,0.28125
0.10715,0.00081,-0.125
0.10715,0.00108,0.28125
0.10715,0.00011,0.25001
0.10715,0.00044,0.25001
0.11905,0.00054,0.21875
0.11905,0.00084,0.59375
0.11905,0.00062,0.34376
0.11905,0.00083,0.40625
0.11905,0.00081,-0.0625
0.13096,1.0,0.21875
0.13096,0.00063,-0.18751
0.13096,0.0008,0.0625
0.13096,0.00131,0.37501
0.13096,0.0005,0.12499
0.14286,0.00048,0.03125
0.14286,0.00042,0.34376
0.14286,0.00077,0.49999
0.15477,0.001,0.0
0.15477,0.00096,0.09375
0.15477,0.00119,0.40625
0.15477,0.00031,0.5625
0.16667,0.00103,0.46875
0.16667,0.00125,0.34376
0.17858,0.00094,0.15624
0.17858,0.00175,0.0
0.17858,0.00112,0.59375
0.17858,0.00134,-0.125
0.19048,0.00138,0.1875
0.19048,0.00117,0.37501
0.19048,0.00175,0.40625
0.19048,0.001,0.5625
0.19048,0.00091,0.12499
0.20238,0.00137,-0.09375
0.20238,0.00147,0.09375
0.20238,0.00109,0.3125
0.20238,0.0012,-0.03125
0.20238,0.00097,0.25001
0.20238,0.00082,-0.0625
0.20238,0.00086,0.09375
0.20238,0.00094,0.21875
0.20238,0.00162,0.1875
0.20238,0.96992,0.0625
0.21429,0.00079,0.15624
0.22619,0.00088,0.34376
0.22619,0.00131,0.43749
0.22619,0.0016,0.03125
0.22619,0.0016,0.3125
0.22619,0.00131,-0.15626
0.2381,0.00112,0.34376
0.2381,0.00121,0.03125
0.2381,0.00189,0.40625
0.2381,0.00069,0.43749
0.25,0.00093,0.0625
0.25,0.0012,0.53124
0.25,0.00118,0.25001
0.26191,0.00144,0.5625
0.26191,0.00179,0.03125
0.26191,0.00151,0.0
0.46429,0.96922,0.43749
0.65476,0.96966,1.0
0.7381,0.97106,0.93749
1.0,0.92162,0.75001

Porownanie wszystkich wierszy z 4-ym
0.0119,0.00016,-0.26191
0.0119,7.0e-05,-0.14286
0.0,-0.00046,-0.11905
0.0,-2.0e-05,-0.2381
0.0,0.0,0.0
0.0,5.0e-05,-0.04762
0.0,-0.00018,-0.02381
0.0,0.00014,-0.28572
0.0,0.0006,-0.38096
0.0,-7.0e-05,-0.2381
-0.01191,-0.00033,-0.19048
-0.01191,0.00023,-0.30953
-0.01191,2.0e-05,-0.54762
-0.01191,-0.00022,-0.42858
-0.01191,-0.00024,-0.11905
-0.01191,-0.0003,-0.28572
-0.02381,0.00028,-0.35714
-0.02381,-0.00028,-0.38096
-0.02381,-0.0004,-0.33333
-0.02381,-0.00029,-0.28572
-0.02381,-0.0003,-0.19048
-0.02381,-0.00054,-0.30953
-0.02381,0.0002,-0.45239
-0.02381,-0.00018,-0.52382
-0.03572,-6.0e-05,-0.35714
-0.03572,-0.00049,-0.50001
-0.03572,-0.00113,-0.30953
-0.03572,-3.0e-05,-0.11905
-0.03572,0.0002,-0.04762
-0.03572,-0.00031,-0.26191
-0.03572,5.0e-05,-0.47619
-0.03572,-0.00043,-0.50001
-0.04762,-0.00033,-0.38096
-0.04762,-0.00026,-0.45239
-0.04762,-0.00025,-0.02381
-0.04762,-0.0002,-0.40477
-0.04762,-0.00017,-0.40477
-0.04762,-0.00049,-0.02381
-0.04762,-9.0e-05,-0.64285
-0.05953,-0.00031,-0.26191
-0.05953,-0.00017,-0.45239
-0.07143,-0.00033,-0.35714
-0.07143,-0.00074,-0.30953
-0.07143,-0.00036,-0.11905
-0.08334,-0.00111,-0.57142
-0.08334,0.00024,-0.42858
-0.08334,-0.00028,-0.40477
-0.08334,-0.0005,-0.35714
-0.09524,-0.00073,-0.33333
-0.09524,-0.00061,-0.61904
-0.09524,-0.00048,-0.2381
-0.09524,-0.0007,-0.14286
-0.09524,-0.00076,-0.54762
-0.09524,-0.00064,-0.52382
-0.09524,-0.00087,-0.33333
-0.09524,-0.00078,-0.69048
-0.09524,-0.00053,-0.38096
-0.09524,-0.00094,-0.40477
-0.10715,-0.0005,-0.78572
-0.10715,-0.00036,-0.61904
-0.10715,-0.00069,-0.45239
-0.10715,-0.00044,-0.19048
-0.10715,-0.00056,-0.19048
-0.10715,-0.00095,-0.45239
-0.10715,-0.00083,-0.14286
-0.10715,-0.0011,-0.45239
-0.10715,-0.00013,-0.42858
-0.10715,-0.00046,-0.42858
-0.11905,-0.00056,-0.40477
-0.11905,-0.00086,-0.69048
-0.11905,-0.00064,-0.50001
-0.11905,-0.00085,-0.54762
-0.11905,-0.00083,-0.19048
-0.13096,-1.0,-0.40477
-0.13096,-0.00065,-0.09524
-0.13096,-0.00082,-0.28572
-0.13096,-0.00133,-0.52382
-0.13096,-0.00052,-0.33333
-0.14286,-0.0005,-0.26191
-0.14286,-0.00044,-0.50001
-0.14286,-0.00079,-0.61904
-0.15477,-0.00102,-0.2381
-0.15477,-0.00098,-0.30953
-0.15477,-0.00121,-0.54762
-0.15477,-0.00033,-0.66667
-0.16667,-0.00105,-0.59524
-0.16667,-0.00127,-0.50001
-0.17858,-0.00096,-0.35714
-0.17858,-0.00177,-0.2381
-0.17858,-0.00114,-0.69048
-0.17858,-0.00136,-0.14286
-0.19048,-0.0014,-0.38096
-0.19048,-0.00119,-0.52382
-0.19048,-0.00177,-0.54762
-0.19048,-0.00102,-0.66667
-0.19048,-0.00093,-0.33333
-0.20238,-0.00139,-0.16667
-0.20238,-0.00149,-0.30953
-0.20238,-0.00111,-0.47619
-0.20238,-0.00122,-0.21429
-0.20238,-0.00099,-0.42858
-0.20238,-0.00084,-0.19048
-0.20238,-0.00088,-0.30953
-0.20238,-0.00096,-0.40477
-0.20238,-0.00164,-0.38096
-0.20238,-0.96992,-0.28572
-0.21429,-0.00081,-0.35714
-0.22619,-0.0009,-0.50001
-0.22619,-0.00133,-0.57142
-0.22619,-0.00162,-0.26191
-0.22619,-0.00162,-0.47619
-0.22619,-0.00133,-0.11905
-0.2381,-0.00114,-0.50001
-0.2381,-0.00123,-0.26191
-0.2381,-0.00191,-0.54762
-0.2381,-0.00071,-0.57142
-0.25,-0.00095,-0.28572
-0.25,-0.00122,-0.64285
-0.25,-0.0012,-0.42858
-0.26191,-0.00146,-0.66667
-0.26191,-0.00181,-0.26191
-0.26191,-0.00153,-0.2381
-0.46429,-0.96922,-0.57142
-0.65476,-0.96966,-1.0
-0.7381,-0.97106,-0.95237
-1.0,-0.92162,-0.80953

Porownanie wszystkich wierszy z 5-ym
-0.0119,-0.00011,0.225
-0.0119,-2.0e-05,0.1
0.0,0.00051,0.075
0.0,7.0e-05,0.2
0.0,5.0e-05,-0.05
0.0,0.0,0.0
0.0,0.00023,-0.025
0.0,-9.0e-05,0.25001
0.0,-0.00055,0.35001
0.0,0.00012,0.2
0.01191,0.00038,0.15
0.01191,-0.00018,0.27501
0.01191,3.0e-05,0.525
0.01191,0.00027,0.40001
0.01191,0.00029,0.075
0.01191,0.00035,0.25001
0.02381,-0.00023,0.325
0.02381,0.00033,0.35001
0.02381,0.00045,0.3
0.02381,0.00034,0.25001
0.02381,0.00035,0.15
0.02381,0.00059,0.27501
0.02381,-0.00015,0.42501
0.02381,0.00023,0.50001
0.03572,0.00011,0.325
0.03572,0.00054,0.47501
0.03572,0.00118,0.27501
0.03572,8.0e-05,0.075
0.03572,-0.00015,0.0
0.03572,0.00036,0.225
0.03572,0.0,0.45
0.03572,0.00048,0.47501
0.04762,0.00038,0.35001
0.04762,0.00031,0.42501
0.04762,0.0003,-0.025
0.04762,0.00025,0.37501
0.04762,0.00022,0.37501
0.04762,0.00054,-0.025
0.04762,0.00014,0.62499
0.05953,0.00036,0.225
0.05953,0.00022,0.42501
0.07143,0.00038,0.325
0.07143,0.00079,0.27501
0.07143,0.00041,0.075
0.08334,0.00116,0.54999
0.08334,-0.00019,0.40001
0.08334,0.00033,0.37501
0.08334,0.00055,0.325
0.09524,0.00078,0.3
0.09524,0.00066,0.59999
0.09524,0.00053,0.2
0.09524,0.00075,0.1
0.09524,0.00081,0.525
0.09524,0.00069,0.50001
0.09524,0.00092,0.3
0.09524,0.00083,0.675
0.09524,0.00058,0.35001
0.09524,0.00099,0.37501
0.10715,0.00055,0.77501
0.10715,0.00041,0.59999
0.10715,0.00074,0.42501
0.10715,0.00049,0.15
0.10715,0.00061,0.15
0.10715,0.001,0.42501
0.10715,0.00088,0.1
0.10715,0.00115,0.42501
0.10715,0.00018,0.40001
0.10715,0.00051,0.40001
0.11905,0.00061,0.37501
0.11905,0.00091,0.675
0.11905,0.00069,0.47501
0.11905,0.0009,0.525
0.11905,0.00088,0.15
0.13096,1.0,0.37501
0.13096,0.0007,0.05
0.13096,0.00087,0.25001
0.13096,0.00138,0.50001
0.13096,0.00057,0.3
0.14286,0.00055,0.225
0.14286,0.00049,0.47501
0.14286,0.00084,0.59999
0.15477,0.00107,0.2
0.15477,0.00103,0.27501
0.15477,0.00126,0.525
0.15477,0.00038,0.65
0.16667,0.0011,0.575
0.16667,0.00132,0.47501
0.17858,0.00101,0.325
0.17858,0.00182,0.2
0.17858,0.00119,0.675
0.17858,0.00141,0.1
0.19048,0.00145,0.35001
0.19048,0.00124,0.50001
0.19048,0.00182,0.525
0.19048,0.00107,0.65
0.19048,0.00098,0.3
0.20238,0.00144,0.125
0.20238,0.00154,0.27501
0.20238,0.00116,0.45
0.20238,0.00127,0.175
0.20238,0.00104,0.40001
0.20238,0.00089,0.15
0.20238,0.00093,0.27501
0.20238,0.00101,0.37501
0.20238,0.00169,0.35001
0.20238,0.96992,0.25001
0.21429,0.00086,0.325
0.22619,0.00095,0.47501
0.22619,0.00138,0.54999
0.22619,0.00167,0.225
0.22619,0.00167,0.45
0.22619,0.00138,0.075
0.2381,0.00119,0.47501
0.2381,0.00128,0.225
0.2381,0.00196,0.525
0.2381,0.00076,0.54999
0.25,0.001,0.25001
0.25,0.00127,0.62499
0.25,0.00125,0.40001
0.26191,0.00151,0.65
0.26191,0.00186,0.225
0.26191,0.00158,0.2
0.46429,0.96922,0.54999
0.65476,0.96966,1.0
0.7381,0.97106,0.94999
1.0,0.92162,0.80001

Porownanie wszystkich wierszy z 6-ym
0.0119,0.00034,-0.2439
0.0119,0.00025,-0.12195
0.0,-0.00028,-0.09756
0.0,0.00016,-0.21951
0.0,0.00018,0.02439
0.0,0.00023,-0.02439
0.0,0.0,0.0
0.0,0.00032,-0.2683
0.0,0.00078,-0.36586
0.0,0.00011,-0.21951
-0.01191,-0.00015,-0.17073
-0.01191,0.00041,-0.29269
-0.01191,0.0002,-0.53659
-0.01191,-4.0e-05,-0.41464
-0.01191,-6.0e-05,-0.09756
-0.01191,-0.00012,-0.2683
-0.02381,0.00046,-0.34146
-0.02381,-0.0001,-0.36586
-0.02381,-0.00022,-0.31707
-0.02381,-0.00011,-0.2683
-0.02381,-0.00012,-0.17073
-0.02381,-0.00036,-0.29269
-0.02381,0.00038,-0.43903
-0.02381,0.0,-0.5122
-0.03572,0.00012,-0.34146
-0.03572,-0.00031,-0.48781
-0.03572,-0.00095,-0.29269
-0.03572,0.00015,-0.09756
-0.03572,0.00038,-0.02439
-0.03572,-0.00013,-0.2439
-0.03572,0.00023,-0.46341
-0.03572,-0.00025,-0.48781
-0.04762,-0.00015,-0.36586
-0.04762,-8.0e-05,-0.43903
-0.04762,-7.0e-05,0.0
-0.04762,-2.0e-05,-0.39025
-0.04762,1.0e-05,-0.39025
-0.04762,-0.00031,0.0
-0.04762,9.0e-05,-0.63414
-0.05953,-0.00013,-0.2439
-0.05953,1.0e-05,-0.43903
-0.07143,-0.00015,-0.34146
-0.07143,-0.00056,-0.29269
-0.07143,-0.00018,-0.09756
-0.08334,-0.00093,-0.56097
-0.08334,0.00042,-0.41464
-0.08334,-0.0001,-0.39025
-0.08334,-0.00032,-0.34146
-0.09524,-0.00055,-0.31707
-0.09524,-0.00043,-0.60975
-0.09524,-0.0003,-0.21951
-0.09524,-0.00052,-0.12195
-0.09524,-0.00058,-0.53659
-0.09524,-0.00046,-0.5122
-0.09524,-0.00069,-0.31707
-0.09524,-0.0006,-0.68293
-0.09524,-0.00035,-0.36586
-0.09524,-0.00076,-0.39025
-0.10715,-0.00032,-0.7805
-0.10715,-0.00018,-0.60975
-0.10715,-0.00051,-0.43903
-0.10715,-0.00026,-0.17073
-0.10715,-0.00038,-0.17073
-0.10715,-0.00077,-0.43903
-0.10715,-0.00065,-0.12195
-0.10715,-0.00092,-0.43903
-0.10715,5.0e-05,-0.41464
-0.10715,-0.00028,-0.41464
-0.11905,-0.00038,-0.39025
-0.11905,-0.00068,-0.68293
-0.11905,-0.00046,-0.48781
-0.11905,-0.00067,-0.53659
-0.11905,-0.00065,-0.17073
-0.13096,-1.0,-0.39025
-0.13096,-0.00047,-0.07317
-0.13096,-0.00064,-0.2683
-0.13096,-0.00115,-0.5122
-0.13096,-0.00034,-0.31707
-0.14286,-0.00032,-0.2439
-0.14286,-0.00026,-0.48781
-0.14286,-0.00061,-0.60975
-0.15477,-0.00084,-0.21951
-0.15477,-0.0008,-0.29269
-0.15477,-0.00103,-0.53659
-0.15477,-0.00015,-0.65854
